doco;dcto;nb_pf;nb_pf_ibstkt_m;sqalph;SDADDJ;SDTRDJ;SDNXTR;error_type
27004432;CO;17;17;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004433;CS;30;30;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004434;SO;1;1;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004435;CO;14;14;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004436;CS;11;11;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004437;SO;27;27;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004438;CO;23;23;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004439;CS;6;6;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004440;SO;30;30;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004441;CO;2;2;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004442;CS;1;1;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004443;SO;30;30;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004444;CO;16;16;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004445;CS;16;16;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004446;SO;18;18;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004447;CO;27;27;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004448;CS;9;9;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004449;SO;2;2;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004450;CO;9;9;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004451;CS;26;26;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004452;SO;20;20;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004453;CO;14;14;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004454;CS;21;21;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004455;SO;16;16;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004456;CO;27;27;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004457;CS;4;4;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004458;SO;7;7;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004459;CO;28;28;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004460;CS;19;19;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004461;SO;6;6;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004462;CO;23;23;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004463;CS;20;20;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004464;SO;28;28;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004465;CO;17;17;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004466;CS;30;30;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004467;SO;14;14;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004468;CO;16;16;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004469;CS;22;22;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004470;SO;7;7;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004471;CO;30;30;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004472;CS;1;1;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004473;SO;1;1;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004474;CO;6;6;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004475;CS;11;11;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004476;SO;5;5;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004477;CO;17;17;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004478;CS;8;8;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004479;SO;30;30;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004480;CO;14;14;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004481;CS;1;1;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004482;SO;14;14;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004483;CO;4;4;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004484;CS;6;6;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004485;SO;13;13;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004486;CO;17;17;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004487;CS;27;27;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004488;SO;23;23;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004489;CO;8;8;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004490;CS;2;2;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004491;SO;24;24;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004492;CO;16;16;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004493;CS;2;2;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004494;SO;17;17;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004495;CO;16;16;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004496;CS;11;11;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004497;SO;24;24;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004498;CO;8;8;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004499;CS;19;19;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004500;SO;26;26;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004501;CO;21;21;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004502;CS;22;22;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004503;SO;25;25;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004504;CO;14;14;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004505;CS;8;8;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004506;SO;4;4;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004507;CO;3;3;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004508;CS;4;4;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004509;SO;6;6;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004510;CO;28;28;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004511;CS;14;14;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004512;SO;21;21;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004513;CO;7;7;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004514;CS;21;21;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004515;SO;21;21;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004516;CO;26;26;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004517;CS;13;13;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004518;SO;11;11;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004519;CO;29;29;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004520;CS;1;1;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004521;SO;15;15;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004522;CO;24;24;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004523;CS;26;26;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004524;SO;7;7;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004525;CO;21;21;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004526;CS;4;4;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004527;SO;2;2;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004528;CO;30;30;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004529;CS;30;30;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004530;SO;9;9;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004531;CO;20;20;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004532;CS;25;25;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004533;SO;20;20;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004534;CO;20;20;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004535;CS;12;12;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004536;SO;14;14;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004537;CO;19;19;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004538;CS;30;30;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004539;SO;13;13;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004540;CO;24;24;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004541;CS;21;21;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004542;SO;6;6;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004543;CO;7;7;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004544;CS;16;16;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004545;SO;10;10;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004546;CO;22;22;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004547;CS;7;7;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004548;SO;5;5;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004549;CO;4;4;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004550;CS;30;30;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004551;SO;2;2;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004552;CO;18;18;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004553;CS;21;21;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004554;SO;28;28;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004555;CO;18;18;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004556;CS;5;5;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004557;SO;23;23;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004558;CO;5;5;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004559;CS;9;9;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004560;SO;4;4;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004561;CO;2;2;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004562;CS;4;4;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004563;SO;27;27;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004564;CO;27;27;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004565;CS;30;30;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004566;SO;5;5;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004567;CO;2;2;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004568;CS;21;21;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004569;SO;10;10;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004570;CO;12;12;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004571;CS;1;1;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004572;SO;4;4;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004573;CO;19;19;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004574;CS;27;27;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004575;SO;13;13;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004576;CO;4;4;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004577;CS;14;14;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004578;SO;29;29;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004579;CO;28;28;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004580;CS;9;9;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004581;SO;27;27;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004582;CO;25;25;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004583;CS;13;13;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004584;SO;14;14;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004585;CO;6;6;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004586;CS;20;20;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004587;SO;9;9;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004588;CO;7;7;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004589;CS;18;18;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004590;SO;7;7;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004591;CO;3;3;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004592;CS;18;18;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004593;SO;10;10;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004594;CO;12;12;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004595;CS;12;12;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004596;SO;13;13;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004597;CO;7;7;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004598;CS;14;14;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004599;SO;24;24;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004600;CO;19;19;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004601;CS;26;26;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004602;SO;11;11;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004603;CO;30;30;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004604;CS;17;17;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004605;SO;26;26;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004606;CO;28;28;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004607;CS;13;13;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004608;SO;4;4;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004609;CO;27;27;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004610;CS;6;6;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004611;SO;21;21;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004612;CO;7;7;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004613;CS;2;2;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004614;SO;8;8;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004615;CO;1;1;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004616;CS;18;18;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004617;SO;29;29;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004618;CO;16;16;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004619;CS;8;8;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004620;SO;19;19;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004621;CO;12;12;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004622;CS;12;12;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004623;SO;29;29;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004624;CO;6;6;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004625;CS;7;7;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004626;SO;15;15;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004627;CO;13;13;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004628;CS;2;2;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004629;SO;26;26;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004630;CO;1;1;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004631;CS;2;2;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004632;SO;5;5;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004633;CO;3;3;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004634;CS;4;4;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004635;SO;1;1;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004636;CO;6;6;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004637;CS;25;25;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004638;SO;24;24;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004639;CO;29;29;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004640;CS;16;16;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004641;SO;4;4;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004642;CO;9;9;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004643;CS;11;11;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004644;SO;4;4;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004645;CO;2;2;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004646;CS;14;14;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004647;SO;6;6;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004648;CO;19;19;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004649;CS;25;25;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004650;SO;2;2;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004651;CO;9;9;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004652;CS;24;24;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004653;SO;4;4;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004654;CO;7;7;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
27004655;CS;15;15;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125279;620;PROBLEME_DATE_CMD
27004656;SO;8;8;STE BECHIR ETTAIEB DE COMMERCE;0;125280;580;PROBLEME_DATE_CMD
27004657;CO;21;21;SUDMILK;0;125281;620;PROBLEME_DATE_CMD
27004658;CS;1;1;STE HEDI JELASSI DISTRIBUTION NORD;0;125282;580;PROBLEME_DATE_CMD
27004659;SO;1;1;SOCIETE IDEAL DISTRIBUTION SFAX;0;125283;620;PROBLEME_DATE_CMD
27004660;CO;18;18;SOCIETE EL HOUDA DISTRIBUTION;0;125284;580;PROBLEME_DATE_CMD
27004661;CS;20;20;ARMES COM;0;125275;620;PROBLEME_DATE_CMD
27004662;SO;15;15;SOCIETE TAHA DISTRIBUTION DE SUD;0;125276;580;PROBLEME_DATE_CMD
27004663;CO;18;18;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125277;620;PROBLEME_DATE_CMD
27004664;CS;27;27;STE BECHIR ETTAIEB DE COMMERCE;0;125278;580;PROBLEME_DATE_CMD
27004665;SO;1;1;SUDMILK;0;125279;620;PROBLEME_DATE_CMD
27004666;CO;7;7;STE HEDI JELASSI DISTRIBUTION NORD;0;125280;580;PROBLEME_DATE_CMD
27004667;CS;4;4;SOCIETE IDEAL DISTRIBUTION SFAX;0;125281;620;PROBLEME_DATE_CMD
27004668;SO;9;9;SOCIETE EL HOUDA DISTRIBUTION;0;125282;580;PROBLEME_DATE_CMD
27004669;CO;11;11;ARMES COM;0;125283;620;PROBLEME_DATE_CMD
27004670;CS;10;10;SOCIETE TAHA DISTRIBUTION DE SUD;0;125284;580;PROBLEME_DATE_CMD
27004671;SO;13;13;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125275;620;PROBLEME_DATE_CMD
27004672;CO;5;5;STE BECHIR ETTAIEB DE COMMERCE;0;125276;580;PROBLEME_DATE_CMD
27004673;CS;23;23;SUDMILK;0;125277;620;PROBLEME_DATE_CMD
27004674;SO;30;30;STE HEDI JELASSI DISTRIBUTION NORD;0;125278;580;PROBLEME_DATE_CMD
27004675;CO;10;10;SOCIETE IDEAL DISTRIBUTION SFAX;0;125279;620;PROBLEME_DATE_CMD
27004676;CS;12;12;SOCIETE EL HOUDA DISTRIBUTION;0;125280;580;PROBLEME_DATE_CMD
27004677;SO;21;21;ARMES COM;0;125281;620;PROBLEME_DATE_CMD
27004678;CO;11;11;SOCIETE TAHA DISTRIBUTION DE SUD;0;125282;580;PROBLEME_DATE_CMD
27004679;CS;24;24;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125283;620;PROBLEME_DATE_CMD
27004680;SO;6;6;STE BECHIR ETTAIEB DE COMMERCE;0;125284;580;PROBLEME_DATE_CMD
27004681;CO;29;29;SUDMILK;0;125275;620;PROBLEME_DATE_CMD
27004682;CS;8;8;STE HEDI JELASSI DISTRIBUTION NORD;0;125276;580;PROBLEME_DATE_CMD
27004683;SO;1;1;SOCIETE IDEAL DISTRIBUTION SFAX;0;125277;620;PROBLEME_DATE_CMD
27004684;CO;11;11;SOCIETE EL HOUDA DISTRIBUTION;0;125278;580;PROBLEME_DATE_CMD
27004685;CS;26;26;ARMES COM;0;125279;620;PROBLEME_DATE_CMD
27004686;SO;25;25;SOCIETE TAHA DISTRIBUTION DE SUD;0;125280;580;PROBLEME_DATE_CMD
27004687;CO;22;22;STE AL AKREM DE COMM ET DISTRI EN GROS;0;125281;620;PROBLEME_DATE_CMD
27004688;CS;11;11;STE BECHIR ETTAIEB DE COMMERCE;0;125282;580;PROBLEME_DATE_CMD
27004689;SO;23;23;SUDMILK;0;125283;620;PROBLEME_DATE_CMD
27004690;CO;25;25;STE HEDI JELASSI DISTRIBUTION NORD;0;125284;580;PROBLEME_DATE_CMD
27004691;CS;9;9;SOCIETE IDEAL DISTRIBUTION SFAX;0;125275;620;PROBLEME_DATE_CMD
27004692;SO;12;12;SOCIETE EL HOUDA DISTRIBUTION;0;125276;580;PROBLEME_DATE_CMD
27004693;CO;22;22;ARMES COM;0;125277;620;PROBLEME_DATE_CMD
27004694;CS;7;7;SOCIETE TAHA DISTRIBUTION DE SUD;0;125278;580;PROBLEME_DATE_CMD
